Time(s):,Sensor1x:,Sensor1y:,Sensor1z:,Sensor2x:,Sensor2y:,Sensor2z:,Sensor3x:,Sensor3y:,Sensor3z:,Sensor4x:,Sensor4y:,Sensor4z:
113.60,0,17,-4,-4,22,-12,0,22,-15,0,17,-11
113.64,0,17,-7,-4,17,-16,3,22,-23,3,19,-15
113.68,0,17,-4,0,22,-16,3,24,-19,0,17,-19
113.71,-2,17,-4,0,19,-12,0,22,-19,0,19,-11
113.74,-2,19,0,-2,19,-22,3,22,-19,-4,19,-8
113.78,-5,19,-10,-2,22,-19,0,22,-15,0,24,-19
113.81,2,24,-4,-2,14,-19,3,22,-23,5,19,-19
113.85,0,19,-7,-2,17,-12,0,20,-15,5,17,-19
113.89,0,22,-10,-2,14,-19,0,27,-23,3,19,-15
113.92,2,17,-7,-9,19,-19,5,22,-19,5,19,-11
113.96,0,19,-7,-7,22,-16,5,20,-19,-2,19,-15
113.99,2,22,-7,-2,24,-16,5,24,-15,0,19,-15
114.03,0,22,0,-2,19,-16,3,22,-19,0,22,-19
114.06,-2,17,-4,-4,22,-22,5,24,-15,5,22,-11
114.10,0,22,0,-4,22,-16,3,22,-19,3,22,-11
114.14,-2,19,-7,-2,14,-16,10,20,-19,0,17,-23
114.17,0,19,-7,-2,19,-16,-2,20,-12,0,24,-11
114.21,0,17,-10,-7,19,-16,0,20,-19,0,22,-19
114.24,2,19,-4,-4,17,-22,-2,22,-19,-2,19,-15
114.28,0,17,-7,-2,19,-26,8,22,-15,0,19,-15
114.31,2,19,-4,-2,19,-19,8,22,-8,5,17,-15
114.35,2,22,-7,-4,19,-19,0,20,-23,0,17,-19
114.38,0,17,-7,0,19,-22,5,20,-19,0,17,-15
114.42,-5,15,-10,0,19,-16,5,22,-23,3,22,-11
114.46,2,24,-10,-7,17,-16,5,22,-23,3,19,-15
114.49,4,17,-7,-4,22,-19,0,20,-19,0,19,-11
114.53,0,19,-10,0,19,-22,0,20,-19,0,24,-23
114.56,2,17,-10,0,22,-22,3,22,-19,3,17,-27
114.60,2,19,-7,0,24,-19,3,24,-23,-2,24,-19
114.63,-2,17,-10,0,22,-19,-2,20,-23,0,17,-19
114.67,0,15,-7,-2,17,-19,0,24,-15,3,17,-15
114.71,2,19,-7,-4,17,-22,3,22,-15,-2,17,-11
114.74,0,19,-10,-9,19,-16,0,20,-23,0,19,-8
114.78,-2,15,-7,-7,19,-22,0,22,-12,-2,17,-19
114.81,-2,15,-10,-4,19,-12,3,17,-19,3,19,-15
114.84,0,15,-10,-4,19,-16,0,22,-19,5,19,-15
114.88,0,17,-7,-2,22,-16,5,20,-19,0,17,-19
114.91,-2,19,-10,-7,19,-16,3,24,-15,3,19,-15
114.95,-2,17,-7,-4,17,-16,0,22,-23,3,17,-19
114.98,0,15,-10,-2,22,-26,3,22,-15,-2,19,-19
115.02,0,17,-14,-4,22,-19,-2,22,-23,-2,19,-19
115.05,6,17,-10,-2,24,-16,5,22,-27,-2,22,-19
115.09,-2,12,-10,-7,17,-22,0,20,-27,-2,19,-19
115.12,-2,15,-10,-2,19,-22,5,20,-23,0,17,-23
115.16,0,12,-10,-4,19,-19,0,22,-27,0,22,-23
115.19,-2,17,-10,-2,19,-30,5,20,-19,-2,19,-19
115.23,-2,17,-14,0,19,-26,0,20,-19,0,22,-15
115.28,0,17,-10,-2,19,-22,5,22,-27,0,17,-23
115.31,0,15,-14,-4,17,-26,3,22,-27,0,22,-27
115.35,0,19,-14,0,17,-30,3,17,-23,3,17,-19
115.38,0,17,-10,0,24,-19,3,17,-23,0,19,-23
115.42,-2,19,-10,-2,19,-22,3,22,-19,-2,19,-19
115.45,-2,22,-10,0,17,-30,0,22,-27,0,19,-19
115.49,-5,15,-10,0,19,-26,0,20,-23,3,22,-23
115.52,-2,19,-14,-2,19,-26,-2,20,-19,-2,19,-19
115.56,0,19,-7,-4,19,-26,3,17,-19,-2,24,-19
115.59,2,19,-14,-2,19,-22,0,20,-23,-2,19,-19
115.63,0,15,-10,-4,19,-22,3,17,-31,0,19,-23
115.66,-2,17,-14,-2,14,-22,0,22,-23,0,19,-15
115.70,2,22,-4,-4,14,-19,5,15,-27,0,22,-23
115.73,0,15,-10,-2,17,-26,0,17,-23,0,24,-23
115.77,-5,19,-10,-7,19,-30,3,22,-19,3,22,-19
115.80,-2,19,-10,-2,22,-30,3,22,-23,0,19,-19
115.85,2,19,-14,-4,19,-22,5,20,-23,0,24,-23
115.89,-5,19,-10,0,17,-26,3,22,-23,-2,22,-19
115.92,-5,17,-14,-4,19,-22,0,22,-27,3,22,-15
115.96,-2,17,-14,-4,19,-26,5,22,-23,0,26,-23
115.99,-5,17,-7,0,19,-26,8,20,-23,0,19,-27
116.03,0,19,-7,-2,22,-26,0,20,-19,0,17,-15
116.06,0,19,-14,-4,17,-22,3,20,-15,3,19,-23
116.10,0,22,-10,-2,17,-22,3,22,-23,0,22,-19
116.13,-2,15,-14,-4,19,-22,5,22,-27,0,19,-19
116.17,0,19,-7,-4,22,-26,5,22,-15,-4,19,-27
116.20,-5,17,-14,-4,19,-22,5,22,-19,0,22,-27
116.24,0,19,-7,-4,19,-22,5,22,-23,-2,24,-23
116.27,-2,17,-18,-7,22,-19,3,20,-23,-2,22,-23
116.31,0,19,-14,-2,19,-22,0,22,-23,-2,17,-23
116.34,2,17,-14,0,19,-26,5,22,-27,0,19,-23
116.37,2,15,-14,-2,17,-26,0,20,-23,-4,22,-15
116.41,-2,22,-14,-2,19,-22,3,22,-23,5,17,-19
116.45,0,19,-7,-2,17,-22,-2,20,-23,0,24,-27
116.48,0,19,-14,-2,17,-26,3,20,-23,3,19,-19
116.51,-2,17,-4,-4,17,-19,0,22,-27,0,19,-19
116.55,0,15,-14,-7,19,-19,3,17,-23,3,22,-23
116.58,2,17,-4,-4,17,-26,3,17,-23,3,19,-23
116.62,-2,17,-10,0,14,-26,-2,20,-27,3,22,-23
116.65,-2,19,-10,-4,22,-22,5,22,-23,0,22,-19
116.69,-2,15,-10,-4,19,-22,3,24,-23,0,19,-15
116.72,-2,17,-10,-4,17,-26,3,20,-27,3,22,-27
116.76,0,17,-10,-4,22,-26,0,17,-19,3,17,-19
116.79,0,17,-10,-2,19,-19,3,17,-23,3,19,-15
116.82,0,15,-10,-4,19,-26,-4,20,-23,-2,22,-15
116.86,-2,17,-7,-2,19,-26,0,22,-19,0,17,-27
116.89,0,19,-14,-4,22,-22,0,15,-23,0,19,-15
116.93,-2,17,-10,-7,19,-16,3,17,-19,0,22,-23
116.96,0,22,-14,-2,22,-22,0,20,-19,3,26,-23
117.00,-2,19,-7,-2,19,-22,3,22,-23,0,17,-23
117.04,0,17,-10,-2,19,-26,3,22,-23,0,22,-27
117.07,0,17,-10,-2,22,-26,8,20,-19,0,14,-19
117.10,0,19,-10,-2,22,-26,5,20,-27,3,19,-19
117.14,-2,17,-7,-2,19,-22,0,20,-23,0,19,-19
117.17,0,19,-10,-4,17,-22,0,24,-31,0,17,-19
117.21,0,17,-10,-7,17,-22,0,20,-23,0,19,-19
117.24,2,19,-14,-4,22,-26,3,20,-19,5,19,-23
117.28,0,19,-10,-2,17,-22,0,22,-19,0,17,-19
117.31,2,17,-10,-4,19,-22,5,22,-23,0,17,-15
117.35,0,17,-18,-4,19,-30,0,24,-19,0,19,-19
117.38,0,17,-14,-4,17,-19,5,22,-23,3,17,-23
117.42,-5,17,-14,-4,22,-22,0,20,-27,0,19,-11
117.45,2,17,-7,0,22,-22,0,17,-27,3,19,-23
117.49,-2,17,-10,-7,24,-26,3,20,-19,0,22,-19
117.52,4,22,-10,0,17,-22,3,20,-23,0,17,-23
117.56,2,17,-10,-2,17,-19,3,22,-15,0,19,-19
117.59,4,17,-7,-4,19,-19,-2,20,-23,0,17,-23
117.63,0,17,-14,-4,19,-19,0,20,-15,0,22,-19
117.66,0,17,-14,-4,17,-30,5,22,-23,-2,19,-19
117.70,-2,15,-14,-4,19,-22,0,17,-23,-2,22,-23
117.73,-2,17,-7,-4,19,-26,-4,20,-27,0,19,-15
117.76,4,15,-14,-2,19,-26,3,22,-23,-2,24,-15
117.80,-2,19,-14,-2,19,-30,3,20,-19,5,17,-23
117.83,-2,17,-10,-9,19,-26,0,20,-23,0,19,-19
117.87,-2,19,-4,-2,17,-19,3,22,-19,0,22,-23
117.90,-2,19,-10,-7,19,-22,5,24,-19,-2,19,-15
117.94,2,19,-10,-2,17,-19,0,24,-15,0,22,-19
117.97,-5,22,-4,-4,19,-22,3,20,-23,-2,19,-19
118.01,0,19,-14,-2,14,-16,0,22,-19,0,17,-19
118.04,0,19,-10,0,22,-22,0,20,-19,3,22,-19
118.09,0,17,-10,-4,22,-26,0,20,-19,3,22,-23
118.13,0,22,-10,-7,19,-26,0,20,-27,-2,17,-15
118.17,0,19,-7,-2,19,-22,5,20,-23,3,19,-23
118.20,2,17,-18,-4,17,-22,5,22,-19,0,22,-19
118.23,-2,17,-10,0,22,-22,5,22,-19,-2,22,-19
118.27,-2,17,-14,-2,14,-19,3,15,-19,0,19,-27
118.30,0,17,-7,-4,17,-22,3,22,-27,3,19,-15
118.34,2,17,-14,-2,22,-19,5,20,-15,3,19,-23
118.38,2,17,-7,-4,19,-26,5,20,-23,-2,24,-23
118.41,0,17,-10,-7,22,-22,0,24,-15,0,17,-19
118.45,0,19,-14,-2,14,-26,0,22,-15,0,19,-19
118.48,0,19,-7,-2,17,-26,3,24,-27,3,22,-19
118.51,0,22,-14,-2,22,-19,3,22,-23,0,19,-23
118.55,0,17,-14,-4,19,-22,3,20,-19,0,17,-15
118.58,2,17,-10,-2,22,-19,3,22,-15,3,19,-15
118.62,0,17,-7,-2,19,-19,0,17,-23,3,19,-11
118.65,-5,15,-10,-2,19,-22,3,17,-19,5,19,-19
118.69,0,15,-7,-7,22,-19,5,20,-23,3,17,-15
118.72,-2,19,-7,-4,14,-22,3,27,-23,0,14,-19
118.76,0,22,-7,-2,19,-22,-2,17,-23,0,17,-15
118.79,0,22,-10,-2,22,-22,3,22,-23,0,22,-19
118.83,0,17,-10,-2,24,-16,3,17,-19,0,19,-19
118.86,-2,17,-7,-4,19,-19,3,22,-19,0,24,-19
118.90,-2,19,-10,0,14,-22,3,20,-19,0,22,-23
118.94,0,15,-4,-7,19,-22,3,20,-27,3,22,-19
118.97,-7,22,-10,-4,19,-26,8,22,-19,-2,22,-19
119.01,-2,17,-7,-4,19,-22,3,17,-27,-4,19,-19
119.04,0,17,-10,-2,17,-22,0,22,-23,0,17,-23
119.07,-7,19,-14,-2,22,-22,5,22,-19,-2,22,-15
119.11,-2,17,-14,-2,19,-19,0,22,-15,-7,19,-23
119.14,0,15,-7,-4,22,-22,-4,22,-19,3,19,-19
119.18,0,22,-10,-4,17,-22,3,22,-27,3,22,-23
119.21,0,19,-4,-2,22,-19,3,22,-23,0,19,-19
119.25,0,15,-10,-2,22,-19,0,24,-19,0,22,-19
119.28,-2,17,-7,-4,24,-22,-2,15,-19,-2,19,-19
119.32,2,17,-18,-7,19,-12,3,20,-27,3,17,-19
119.35,0,12,-7,-7,22,-22,3,24,-19,0,24,-15
119.39,0,17,-7,0,17,-26,0,22,-12,0,22,-19
119.42,2,19,-10,-2,17,-26,3,20,-19,3,22,-19
119.46,0,17,-10,0,22,-22,5,22,-19,3,22,-19
119.50,-5,22,-10,0,17,-19,-4,20,-19,-2,19,-23
119.53,-2,19,-10,-2,24,-16,0,20,-19,3,22,-15
119.57,0,17,-10,-2,22,-19,3,15,-23,-2,17,-15
119.60,-2,19,0,-2,19,-30,0,20,-19,3,22,-15
119.64,0,19,-7,-4,19,-22,0,22,-23,3,17,-23
119.67,2,19,-10,-9,19,-22,0,24,-23,-4,22,-19
119.71,2,17,-7,-2,19,-22,0,22,-19,-4,19,-27
119.74,2,17,-10,-4,17,-19,0,20,-15,-2,17,-19
119.78,0,15,-14,-7,22,-22,3,22,-19,-2,19,-11
119.81,0,17,-14,3,17,-19,3,20,-23,0,22,-19
119.84,0,17,-10,-4,14,-22,0,22,-19,3,17,-19
119.88,0,19,-7,-7,17,-19,-2,24,-19,0,24,-19
119.91,-2,19,-14,0,17,-16,3,20,-19,0,19,-19
119.95,-2,19,-10,-4,19,-16,3,20,-19,0,22,-15
119.98,-5,19,-7,-4,22,-22,3,20,-19,0,19,-23
120.02,0,19,-10,-4,19,-22,3,17,-15,3,19,-11
120.05,-2,17,-10,-4,17,-26,3,20,-19,0,14,-23
120.09,0,12,-14,0,19,-22,5,17,-19,-2,19,-19
120.12,0,22,-14,-4,17,-16,3,20,-19,0,19,-15
120.16,0,15,-4,-4,17,-22,0,24,-19,3,19,-23
120.19,0,15,-10,-4,19,-19,-2,20,-15,0,14,-27
120.23,2,17,-7,-9,19,-22,3,20,-19,0,19,-23
120.26,-5,17,-10,-4,14,-22,0,20,-19,-2,19,-19
120.30,2,17,-14,-4,19,-19,0,22,-19,0,19,-15
120.33,0,19,-10,0,19,-26,5,22,-27,0,22,-19
120.37,-2,15,-7,-2,19,-22,3,22,-23,0,17,-19
120.40,0,19,-10,-2,14,-16,-2,17,-15,3,19,-19
120.44,-2,17,-14,0,19,-22,-2,17,-19,0,19,-15
120.47,0,17,-14,-2,17,-26,0,22,-15,3,19,-23
120.51,-2,15,-14,-7,19,-16,-2,20,-23,-2,22,-27
120.54,2,17,-7,0,19,-22,3,22,-19,-2,19,-23
120.58,2,17,-14,0,14,-26,0,20,-23,-4,17,-15
120.61,2,17,-10,-2,17,-22,5,20,-15,-2,19,-19
120.65,-2,15,-7,-4,19,-19,3,17,-19,5,17,-19
120.68,0,17,-7,-4,19,-30,3,24,-15,-4,22,-19
120.72,2,17,-10,-4,19,-22,-2,17,-19,-4,17,-15
120.75,0,19,-14,-2,17,-22,5,17,-23,0,17,-23
120.79,-2,17,-14,-2,14,-19,3,22,-19,0,17,-19
120.82,0,15,-10,-4,17,-26,0,17,-15,-4,17,-19
120.86,-2,17,-4,-7,17,-19,3,20,-27,3,19,-23
120.89,-2,19,-7,-7,17,-19,5,17,-23,3,22,-15
120.93,0,17,-7,-2,14,-22,0,20,-19,3,19,-19
120.96,0,19,-10,-2,17,-19,0,24,-27,0,19,-15
120.99,0,17,-14,-2,19,-26,0,17,-23,0,19,-15
121.03,0,17,-10,-2,14,-16,0,20,-23,0,17,-15
121.06,4,15,-10,-4,19,-22,0,20,-19,-2,22,-15
121.10,-2,17,-14,-2,19,-16,-2,20,-12,-2,17,-15
121.14,2,19,-10,-2,17,-26,5,22,-27,-2,19,-19
121.17,2,15,-7,-4,19,-16,3,20,-23,0,17,-19
121.21,-2,17,-14,-2,19,-22,3,17,-19,3,22,-23
121.25,0,17,-10,-2,22,-22,3,22,-23,3,17,-19
121.28,0,12,-10,-4,19,-22,0,20,-19,3,14,-19
121.31,-2,19,-10,-4,22,-22,0,17,-19,3,22,-23
121.35,2,22,-14,-7,17,-26,-2,20,-23,0,22,-19
121.38,-2,15,-7,-7,17,-26,5,22,-23,-2,19,-19
121.42,-2,17,-7,-2,14,-22,0,20,-23,0,17,-19
121.45,2,17,-7,-4,19,-19,0,22,-23,-2,17,-23
121.48,-2,17,-14,-2,22,-19,0,17,-23,-2,22,-19
121.52,-5,15,-14,0,14,-16,3,15,-19,-2,17,-15
121.55,0,17,-10,-4,19,-22,0,22,-27,0,17,-19
121.59,-2,17,-7,-4,14,-19,3,24,-15,-2,14,-23
121.62,0,19,-10,-7,17,-22,3,17,-15,-2,19,-11
121.66,0,17,-10,-2,19,-12,0,20,-23,0,19,-15
121.69,2,17,-7,-7,14,-19,3,20,-23,5,19,-19
121.73,-2,17,-7,-2,19,-19,3,20,-23,-2,19,-11
121.77,0,17,-7,0,19,-19,0,17,-15,3,19,-15
121.80,0,17,-14,-2,19,-22,0,17,-23,5,19,-15
121.83,0,19,-10,-2,19,-19,-2,20,-15,0,17,-19
121.87,2,17,-10,-4,22,-26,3,22,-23,3,17,-15
121.91,0,19,-7,-7,17,-22,-4,20,-27,5,17,-23
121.94,-2,19,-14,-2,22,-22,3,17,-23,3,17,-15
121.98,-2,19,-7,-2,22,-19,-2,17,-23,0,17,-19
122.01,-2,17,-4,-7,19,-12,3,20,-27,0,22,-19
122.05,2,19,-10,-2,19,-22,0,20,-19,0,22,-19
122.08,2,17,-10,-2,19,-19,0,22,-19,-2,17,-11
122.12,0,17,-10,-2,22,-22,-2,17,-15,-2,19,-19
122.15,0,17,-10,-7,22,-22,3,20,-23,3,17,-15
122.18,-2,22,-10,-2,22,-16,0,22,-23,0,22,-15
122.22,2,19,-7,-7,17,-22,5,24,-19,0,17,-19
122.25,-2,19,-7,-4,17,-19,5,22,-19,0,22,-19
122.29,0,19,-10,-7,14,-22,0,20,-23,0,17,-11
122.32,2,17,-18,-4,24,-16,5,22,-19,-2,14,-15
122.36,-5,19,-7,0,14,-22,3,22,-19,3,17,-15
122.39,-5,17,-10,-2,22,-22,0,20,-23,0,22,-23
122.43,-5,22,-10,-2,19,-19,-2,20,-19,0,14,-15
122.46,0,19,-10,-2,19,-26,0,22,-15,5,14,-15
122.50,0,17,-4,-2,14,-19,0,22,-19,-2,14,-23
122.53,-2,19,-7,0,17,-22,3,22,-19,-2,17,-19
122.57,2,22,-10,-4,14,-19,3,24,-12,-4,22,-19
122.60,-2,19,-7,-4,19,-16,3,17,-19,3,19,-19
122.64,2,17,-14,-4,22,-22,3,22,-19,-4,14,-23
122.67,0,22,-7,-7,22,-22,3,17,-23,-2,22,-19
122.71,-2,19,-14,-4,22,-19,5,20,-23,-4,17,-27
122.74,-2,17,-10,-2,22,-22,-2,22,-27,0,17,-11
122.78,-2,22,-7,-2,17,-19,-4,20,-19,0,19,-19
122.81,-2,19,-14,-4,19,-19,3,17,-15,0,19,-15
122.85,-2,17,-4,-7,17,-22,3,20,-19,-4,22,-23
122.88,0,17,-10,-4,19,-19,3,24,-15,-4,22,-27
122.92,2,22,-10,-4,17,-22,5,17,-15,-4,24,-15
122.95,2,19,-7,-2,17,-22,-4,22,-19,0,19,-19
122.99,-2,22,-14,-7,19,-22,0,24,-15,0,19,-19
123.02,0,19,-7,-2,22,-19,3,22,-19,0,17,-15
123.06,-7,19,-7,-4,17,-19,3,22,-19,-2,19,-15
123.09,-2,19,-18,-2,19,-19,5,20,-15,0,19,-23
123.13,-2,19,-7,-4,17,-19,3,20,-19,0,19,-15
123.16,-2,22,-10,-4,17,-19,5,22,-23,-2,19,-15
123.19,-5,22,-4,-7,22,-22,0,17,-19,0,19,-23
123.23,-5,17,-10,-2,19,-19,3,24,-23,-2,22,-19
123.27,2,17,-7,-4,17,-19,3,22,-23,0,19,-23
123.30,0,19,-10,-2,19,-19,0,20,-23,-2,19,-19
123.34,0,19,-10,-4,19,-26,0,20,-15,-2,19,-19
123.37,0,19,-14,0,17,-19,3,20,-19,0,14,-23
123.40,0,19,-14,-7,17,-19,3,22,-19,-2,19,-23
123.44,0,15,-10,0,17,-26,3,20,-19,-2,17,-19
123.47,-2,19,-10,-4,14,-16,3,22,-15,3,17,-19
123.51,2,17,-4,-2,17,-19,3,15,-23,-2,19,-23
123.54,2,15,-10,-2,14,-22,3,22,-12,-4,22,-15
123.58,-2,17,-18,0,17,-19,0,22,-23,0,19,-19
123.62,-2,17,-10,-4,17,-16,0,20,-23,0,19,-11
123.65,2,19,-7,-4,17,-22,0,22,-19,-2,17,-19
123.69,0,19,-7,0,19,-19,3,20,-23,0,19,-15
123.72,-2,22,-7,-4,14,-19,3,20,-19,-4,17,-19
123.78,-5,19,-18,-9,19,-19,3,20,-15,0,17,-11
123.81,-5,19,-10,-4,17,-12,-2,20,-15,-2,17,-11
123.84,-2,10,-10,-2,17,-19,3,17,-23,0,17,-11
123.88,-5,24,-10,-4,17,-19,3,22,-19,3,19,-23
123.91,-2,17,-14,0,19,-22,3,24,-15,0,19,-15
123.95,0,19,-14,-4,19,-22,0,22,-19,-4,22,-23
123.98,-2,19,-18,-2,19,-19,0,17,-19,-2,19,-19
124.02,0,22,-10,-4,19,-22,3,20,-31,0,22,-19
124.05,-5,17,-7,-7,19,-19,0,22,-19,0,19,-19
124.09,-2,17,0,-2,14,-22,0,20,-15,0,22,-15
124.12,-2,15,-7,-7,17,-19,0,20,-15,0,22,-23
124.16,-5,19,-7,-4,22,-19,3,20,-23,0,17,-19
124.19,-2,15,-7,-2,19,-16,0,24,-19,-2,14,-15
124.23,4,17,-7,-4,14,-19,3,20,-19,-4,24,-19
124.27,0,17,-10,-7,19,-19,0,17,-15,0,19,-23
124.30,2,17,-10,-7,22,-22,0,22,-23,-2,19,-19
124.34,-2,17,-10,-2,19,-22,-4,17,-15,-2,17,-19
124.37,0,17,-4,-4,19,-26,3,20,-23,0,19,-11
124.41,-2,19,-10,-4,17,-19,0,20,-15,0,17,-19
124.44,-2,19,-10,-7,19,-19,-2,22,-15,-2,22,-23
124.48,-2,17,-10,-7,22,-22,-2,22,-27,-4,17,-15
124.51,-2,17,-7,-4,19,-19,3,22,-23,-4,19,-19
124.55,-2,17,-14,-4,19,-22,0,20,-23,0,14,-19
124.58,-2,17,-7,-4,17,-19,-4,20,-12,3,22,-19
124.61,0,17,-10,-7,19,-19,0,22,-15,-2,22,-23
124.65,0,17,-7,-2,12,-19,0,20,-23,0,22,-15
124.68,-5,22,-10,-4,14,-26,0,22,-15,-2,17,-15
124.72,-5,22,-10,-7,14,-19,-2,22,-15,0,19,-19
124.75,0,17,-14,-4,22,-19,0,20,-23,-2,19,-19
124.79,0,17,-10,-2,19,-22,0,27,-23,-2,22,-19
124.82,-2,19,-10,-2,24,-22,5,17,-23,0,24,-15
124.86,0,17,-10,-7,22,-19,0,24,-15,-2,19,-23
124.89,2,15,-10,-2,22,-19,3,17,-23,0,17,-11
124.93,-5,17,-10,-4,19,-19,0,20,-19,-4,19,-19
124.96,0,17,-10,-4,17,-26,3,22,-23,3,24,-15
125.00,-5,22,0,-4,22,-19,-2,20,-19,-2,19,-19
125.04,-2,17,-10,-9,14,-12,0,20,-27,-2,19,-11
125.07,0,17,-7,-2,17,-16,3,20,-12,3,17,-23
125.11,-2,17,-10,-9,17,-12,0,17,-15,0,19,-15
125.14,-2,19,-10,-7,14,-12,0,17,-23,-2,17,-19
125.18,-2,15,-10,-4,17,-22,0,20,-15,0,24,-23
125.21,0,17,-10,-2,19,-16,-2,24,-23,0,19,-19
125.25,-2,17,-7,-4,17,-19,3,24,-15,3,19,-19
125.28,0,15,-10,-2,17,-22,0,24,-19,0,17,-19
125.32,-2,17,-10,-4,22,-26,5,20,-19,-2,19,-15
125.35,0,17,-4,-7,22,-19,3,22,-19,0,22,-23
125.38,-2,17,-7,-4,22,-22,3,20,-15,-4,17,-19
125.42,0,19,-7,-2,19,-22,0,17,-23,3,19,-15
125.45,0,19,-10,-7,17,-19,0,20,-15,0,19,-19
125.49,0,17,-10,-7,19,-22,8,22,-19,-2,19,-19
125.52,-2,17,-7,-2,22,-19,5,20,-15,-4,19,-23
125.56,-2,17,-7,-2,19,-19,3,20,-15,-4,19,-23
125.59,0,19,-10,0,22,-22,0,22,-23,3,19,-15
125.63,-2,15,-10,-4,19,-16,3,22,-23,0,17,-23
125.66,-5,17,-7,-4,22,-16,-2,24,-19,-4,22,-23
125.70,-2,19,-7,-4,17,-22,3,20,-19,-4,24,-19
125.74,-2,15,-4,-7,22,-22,0,20,-23,0,19,-15
125.77,-2,17,-7,-4,14,-19,-2,22,-19,-4,17,-15
125.81,2,19,-10,-7,19,-16,3,22,-19,0,22,-15
125.84,-5,15,-14,-4,19,-16,3,22,-15,-2,19,-15
125.88,-2,22,-4,0,22,-16,3,22,-23,5,19,-15
125.91,-2,19,-7,-4,17,-19,0,20,-19,3,19,-23
125.94,0,17,-7,-7,22,-22,-2,17,-19,-2,19,-15
125.98,0,19,-10,-9,14,-26,0,20,-23,0,19,-19
126.01,-2,17,-7,-7,19,-19,0,20,-12,0,14,-27
126.05,2,17,-7,-2,14,-19,3,22,-23,0,19,-23
126.08,0,17,-10,-4,17,-22,-2,17,-23,-2,22,-23
126.12,0,15,-7,-7,19,-22,-2,17,-19,-2,19,-23
126.16,2,17,-14,-2,19,-16,-4,24,-23,3,17,-19
126.19,0,17,-7,-4,17,-12,0,27,-15,-2,19,-27
126.23,2,17,0,-9,17,-19,-4,20,-12,-4,22,-19
126.26,0,12,-7,0,19,-22,0,17,-27,3,19,-19
126.30,-10,17,-7,-2,17,-22,-4,20,-15,0,19,-19
126.33,-2,19,-7,-2,17,-19,3,20,-19,0,17,-19
126.37,-5,19,-14,-4,17,-19,3,22,-15,0,19,-19
126.40,-5,19,-18,-7,19,-19,3,17,-15,0,17,-23
126.44,2,19,-7,-2,17,-22,0,22,-15,0,19,-15
126.47,-5,17,-10,-2,17,-16,3,24,-19,3,17,-23
126.50,-2,17,-10,-9,17,-22,3,22,-15,0,24,-15
126.54,0,17,-10,-4,19,-19,3,17,-23,0,19,-15
126.57,-5,22,-10,-2,17,-19,3,20,-12,0,22,-19
126.61,0,15,-10,-4,19,-30,0,20,-15,0,17,-23
126.64,-7,19,-10,-4,17,-22,0,22,-27,-2,14,-19
126.68,-5,17,-7,-7,19,-22,3,22,-19,-2,22,-19
126.71,0,22,-7,-4,17,-19,-2,22,-19,0,22,-15
126.75,-2,19,-14,0,19,-16,0,20,-15,0,22,-19
126.78,-5,15,-14,-4,19,-16,-4,24,-19,0,22,-19
126.82,0,15,-7,-7,17,-22,-4,20,-15,-4,19,-15
126.86,-2,15,-10,-4,17,-19,3,17,-19,0,22,-19
126.89,-2,19,-7,-4,17,-19,0,22,-19,-4,19,-19
126.93,-2,15,-10,-4,19,-16,3,22,-19,-2,19,-23
126.96,-2,17,-14,-2,19,-16,3,20,-23,-2,19,-23
127.00,-5,19,-7,-4,19,-19,3,20,-19,-2,17,-19
127.03,0,17,-7,-7,19,-19,3,24,-23,-2,19,-19
127.07,0,19,-10,-2,22,-19,0,24,-19,3,19,-19
127.10,-5,19,-10,-7,19,-16,3,20,-27,-7,22,-23
127.13,-5,19,-7,-9,14,-22,0,20,-23,3,19,-19
127.17,0,17,-7,-2,19,-19,-2,20,-19,-4,14,-15
127.20,-5,22,-10,-9,19,-16,3,20,-23,0,17,-19
127.24,2,17,-10,-7,17,-22,-2,17,-12,3,22,-15
127.27,0,22,-10,-4,17,-19,-2,17,-15,3,24,-15
127.31,2,19,-7,-7,22,-22,3,22,-23,-2,19,-23
127.35,-2,22,-10,-7,19,-8,0,24,-19,0,22,-15
127.38,-2,17,-7,-7,19,-19,0,17,-19,3,22,-19
127.42,-5,17,0,-4,14,-22,3,20,-23,-4,22,-23
127.45,0,22,-4,-4,14,-12,0,22,-19,-2,19,-15
127.49,-2,19,-4,-7,17,-19,0,24,-15,3,19,-19
127.52,-10,19,-14,-2,19,-19,0,24,-19,0,19,-19
127.56,-5,17,-7,-4,17,-19,0,22,-15,-4,19,-19
127.59,-5,17,-7,-7,17,-22,-2,22,-19,0,19,-19
127.63,-5,22,-14,-4,22,-16,0,22,-23,0,17,-15
127.66,0,17,-10,-7,19,-22,0,22,-19,0,19,-23
127.70,-2,17,-10,-4,19,-12,-2,17,-19,-2,22,-15
127.73,-2,19,-7,-9,19,-19,0,22,-19,-2,19,-23
127.77,0,15,-7,-2,24,-22,5,22,-23,0,19,-19
127.80,0,15,-10,-7,19,-16,3,22,-15,-4,19,-19
127.84,0,19,-10,-4,22,-16,0,17,-19,-2,19,-15
127.87,-2,17,-7,-4,17,-22,0,22,-23,0,17,-19
127.91,0,17,-7,-7,22,-22,-2,24,-19,-2,19,-15
127.95,-2,19,-4,-2,19,-19,-2,24,-15,-2,17,-23
127.98,-2,22,0,-4,19,-22,-2,15,-23,0,19,-11
128.01,-2,19,-14,-4,19,-26,3,20,-19,0,22,-15
