Time(s):,Sensor1x:,Sensor1y:,Sensor1z:,Sensor2x:,Sensor2y:,Sensor2z:,Sensor3x:,Sensor3y:,Sensor3z:,Sensor4x:,Sensor4y:,Sensor4z:
31.52,11,9,-16,14,4,-16,14,2,-12,16,3,-12
31.56,11,7,-12,12,4,-16,12,0,-16,16,0,-20
31.59,11,7,-20,14,4,-4,12,0,-8,19,3,-20
31.63,11,9,-16,7,0,-12,14,2,-16,12,0,-23
31.67,11,9,-8,7,4,-12,9,7,-16,14,0,-20
31.71,11,7,-12,4,0,-16,14,0,-12,19,3,-20
31.75,13,7,-20,9,4,-12,14,2,-16,14,0,-23
31.78,8,4,-12,7,2,-12,12,7,-12,12,3,-16
31.82,8,7,-20,9,2,-20,14,0,-12,16,3,-20
31.86,8,4,-8,14,0,-4,9,2,-16,14,3,-23
31.90,13,12,-16,14,2,-16,9,2,-16,12,3,-26
31.93,11,2,-16,9,4,-8,12,5,-12,14,3,-16
31.98,13,9,-20,12,0,-16,9,0,-12,14,7,-23
32.01,11,4,-16,14,2,-16,12,7,-16,14,7,-23
32.05,8,4,-20,7,4,-8,12,2,-20,12,3,-16
32.09,13,2,-20,9,2,-16,14,-2,-12,12,10,-16
32.13,11,2,-8,9,2,-12,12,5,-12,12,3,-16
32.17,6,7,-24,9,-3,-16,12,5,-12,9,5,-12
32.21,6,12,-16,12,4,-12,9,5,-12,14,3,-26
32.24,8,7,-12,12,0,-4,12,5,-12,14,10,-16
32.28,11,0,-8,9,2,-12,7,2,-8,14,5,-20
32.32,16,12,-12,12,-3,-8,12,5,-16,14,7,-20
32.36,11,9,-12,7,2,-16,12,5,-8,14,10,-20
32.40,8,4,-8,9,0,-16,14,0,-8,9,3,-20
32.43,13,9,-16,7,4,-8,12,2,-20,16,0,-23
32.46,6,4,-20,9,0,-12,14,5,-20,12,0,-20
32.50,8,4,-4,4,2,-12,9,2,-16,16,7,-12
32.54,8,9,-16,7,-3,-12,12,2,-20,9,0,-20
32.59,6,9,-12,7,2,-12,9,0,-12,14,0,-16
32.63,6,4,-12,4,0,-12,14,0,-12,14,3,-20
32.67,6,4,-16,9,4,-8,7,0,-8,16,5,-16
32.71,6,7,-12,4,2,-8,7,2,-16,12,7,-20
32.75,8,9,-16,9,0,-8,9,5,-12,7,3,-20
32.79,8,7,-12,4,0,-12,9,0,-12,12,3,-12
32.84,6,4,-12,9,2,-12,9,2,-16,9,3,-16
32.88,2,2,-16,9,-3,-4,7,0,-20,14,5,-20
32.92,2,7,-12,7,0,-4,7,0,-12,9,3,-23
32.94,6,2,-20,4,0,-8,7,2,-16,14,5,-16
32.98,4,7,-8,4,2,-12,7,2,-8,14,0,-16
33.02,6,4,-8,2,-3,-4,5,5,-12,9,3,-23
33.06,8,9,-16,7,2,-16,5,0,-16,9,3,-16
33.10,4,7,-16,7,-5,-8,7,0,-12,12,5,-23
33.15,4,-5,-16,7,0,-12,5,0,-12,9,5,-16
33.19,6,7,-12,7,2,-12,5,2,-16,7,3,-12
33.23,8,2,-20,2,0,-16,9,0,-8,9,3,-16
33.28,8,4,-16,7,0,-8,7,-2,-8,12,5,-16
33.32,4,2,-8,7,0,-8,7,0,-20,9,3,-16
33.34,6,2,-16,7,-3,-8,7,2,-12,9,3,-16
33.38,6,4,-16,2,2,-8,2,0,-4,7,0,-16
33.42,6,2,-16,0,-3,-12,7,5,-12,12,0,-16
33.47,4,4,-20,4,0,-16,9,2,-12,9,-2,-20
33.51,6,4,-16,7,-3,-12,9,2,-12,12,0,-8
33.55,11,4,-16,4,0,-16,2,2,-12,4,0,-20
33.59,6,7,-12,2,0,-4,7,0,-12,9,3,-20
33.64,8,9,-12,7,2,-12,9,2,-12,12,0,-20
33.68,8,4,-12,4,0,-12,7,2,-20,12,3,-23
33.72,2,7,-8,7,-3,-8,2,0,-16,7,3,-12
33.76,6,7,-16,7,2,-12,5,2,-12,2,0,-20
33.80,2,4,-16,7,-3,-12,7,2,-12,12,3,-16
33.85,6,2,-8,2,0,-16,7,2,-12,9,3,-23
33.88,4,9,-8,2,0,-12,5,5,-16,7,0,-23
33.92,8,4,-12,2,0,-8,5,2,-8,7,3,-20
33.95,6,0,-24,4,0,-4,5,5,-16,9,3,-16
33.99,8,7,-8,4,0,-12,5,0,-8,12,0,-23
34.03,2,2,-16,4,-3,-12,9,2,-12,7,5,-16
34.07,-3,12,-12,4,0,-12,5,0,-12,7,5,-20
34.12,4,2,-16,2,-3,-4,7,-5,-12,7,3,-12
34.16,6,9,-16,0,2,-8,5,2,-8,7,5,-16
34.20,2,7,-8,2,0,-12,9,0,-12,12,3,-16
34.25,6,2,-16,2,0,-8,7,0,-12,2,5,-16
34.29,4,2,-24,7,-3,-8,2,2,-12,7,-2,-23
34.33,4,4,-16,4,0,-8,5,2,-12,9,0,-16
34.37,4,9,-16,2,2,-12,5,-2,-8,7,0,-16
34.42,4,7,-16,2,-3,-12,5,0,-16,7,0,-16
34.46,4,4,-12,2,-5,-12,2,5,-8,9,5,-20
34.49,4,2,-8,0,2,-12,7,0,-8,4,5,-20
34.53,6,0,-4,-3,-3,-8,5,7,-8,7,5,-12
34.57,11,7,-16,0,0,-12,5,2,-12,9,0,-20
34.60,4,7,-8,2,0,-16,5,0,-8,9,0,-8
34.63,4,7,-20,2,0,-4,5,2,-4,7,5,-20
34.67,2,7,-8,0,0,-8,2,2,-12,7,-2,-20
34.70,2,7,-16,0,0,-4,7,0,-20,12,3,-16
34.75,4,2,-16,7,0,-4,5,2,-12,9,5,-23
34.79,2,2,-12,0,0,-8,2,-2,-12,7,3,-20
34.83,6,7,-20,2,2,-8,5,2,-12,7,5,-16
34.88,2,7,-12,0,2,-8,7,2,-12,9,3,-20
34.92,6,-3,-20,4,2,-12,5,0,-12,9,3,-16
34.96,8,7,-16,2,2,-8,5,5,-12,4,3,-16
34.99,6,0,-12,2,2,-4,9,2,-12,7,5,-16
35.03,8,4,-20,2,0,-12,5,5,-12,9,0,-16
35.06,2,7,-12,2,0,-12,5,0,-8,9,7,-12
35.09,4,7,-16,4,2,-12,5,2,-12,7,3,-20
35.12,2,4,-8,2,2,-12,7,0,-12,9,0,-12
35.16,6,4,-20,0,0,-4,7,0,-12,7,3,-20
35.21,2,2,-20,4,0,-16,7,5,-12,7,0,-20
35.23,2,4,-16,2,4,-12,0,2,-8,9,3,-12
35.27,0,4,-12,4,4,-4,5,2,-8,9,3,-20
35.31,2,2,-20,4,2,-8,5,2,-8,4,5,-20
35.36,4,4,-16,2,0,-4,5,5,-12,7,0,-23
35.40,6,4,-12,2,-3,-12,7,0,-4,7,3,-20
35.44,2,4,-16,0,0,-4,2,2,-16,9,3,-16
35.48,6,7,-20,4,0,-8,2,0,-4,7,5,-16
35.53,6,4,-16,2,2,-12,5,2,-12,9,0,-20
35.57,4,12,-24,7,2,-4,2,0,-8,12,3,-20
35.61,2,2,-8,2,4,-12,5,2,-8,7,3,-16
35.66,2,4,-8,2,-3,-8,5,0,-12,7,5,-23
35.68,4,7,-4,-3,-3,-8,5,5,-16,7,5,-23
35.72,6,7,-16,0,0,-8,2,5,-12,9,0,-20
35.77,2,2,-20,2,2,-12,2,2,-12,7,5,-20
35.81,2,4,-16,2,0,-12,5,0,-16,7,3,-8
35.85,4,9,-12,2,0,-12,7,2,-8,4,3,-23
35.90,-3,4,-16,2,-3,-12,5,7,-16,7,3,-23
35.94,6,4,-16,2,-3,-16,7,5,-12,2,7,-16
35.98,4,9,-12,0,2,-8,5,0,-8,9,5,-12
36.03,0,2,-27,4,0,-16,5,2,-12,9,7,-20
36.07,2,2,-8,2,0,-8,7,0,-16,7,5,-20
36.11,4,7,-20,4,-3,-8,5,7,-20,4,3,-20
36.15,4,9,-8,-3,2,-12,2,2,-16,7,5,-8
36.20,4,9,-12,0,-3,-16,5,5,-12,4,5,-26
36.24,2,9,-8,2,-3,-8,5,2,-16,7,3,-20
36.28,2,9,-8,2,-3,-12,5,5,-12,7,0,-23
36.33,6,4,-12,2,-3,-4,5,2,-4,4,5,-16
36.37,4,4,-16,0,0,-8,5,5,-20,9,5,-20
36.42,0,2,-16,2,0,-4,7,2,-16,9,3,-20
36.46,2,7,-16,4,2,-8,5,2,-4,2,3,-20
36.50,4,4,-24,2,0,-12,2,2,-8,7,3,-12
36.53,2,4,-16,4,0,-8,5,0,-8,4,7,-20
36.57,6,9,-16,2,0,-8,5,0,-16,7,0,-12
36.60,6,9,-4,4,0,-12,2,0,-16,4,0,-12
36.63,4,4,-12,0,0,-4,2,2,-12,4,3,-20
36.66,2,2,-20,0,7,-12,2,2,-12,4,0,-23
36.70,6,4,-12,7,2,-16,2,0,-12,2,5,-16
36.74,4,4,-8,2,2,-8,5,2,-12,7,0,-20
36.78,6,9,-16,2,2,-12,2,2,-16,7,3,-16
36.83,6,2,-16,0,4,-8,2,2,-20,7,5,-16
36.87,4,4,-20,0,0,-12,7,2,-16,7,5,-16
36.91,4,7,-16,0,2,-12,7,2,-16,2,3,-12
36.96,2,9,-12,0,2,-8,2,0,-16,4,7,-16
37.01,4,9,-20,4,4,-20,5,5,-12,9,5,-26
37.04,4,9,-24,0,0,-8,5,7,-12,4,3,-20
37.09,4,4,-16,0,0,-8,5,2,-12,4,3,-16
37.14,4,7,-12,0,2,-8,9,2,-8,7,3,-16
37.18,4,4,-20,2,0,-12,2,5,-16,9,7,-16
37.22,4,9,-16,0,0,-12,9,5,-8,2,3,-16
37.25,2,4,-8,0,2,-4,0,5,-8,4,3,-16
37.29,2,7,-8,0,0,0,0,0,0,4,0,-8
37.34,0,2,-12,4,2,3,0,2,-4,7,3,-12
37.37,4,7,-12,2,4,0,2,2,4,9,3,-12
37.42,4,2,-12,2,2,3,2,2,4,4,0,-4
37.45,6,4,-4,2,2,3,2,5,-4,7,7,-12
37.49,4,9,-12,4,2,10,5,7,-4,7,5,-8
37.52,8,7,3,4,0,-8,9,7,-4,9,0,-8
37.56,6,7,3,4,2,0,7,5,0,7,7,-8
37.60,8,7,-4,2,0,-8,5,2,0,7,5,-8
37.64,8,4,0,7,2,0,7,5,-4,9,3,-8
37.67,6,9,-4,9,2,-4,9,7,-4,9,7,-16
37.71,6,7,-4,4,7,0,12,2,0,14,7,-4
37.76,4,7,-4,7,2,0,7,7,0,12,0,-4
37.79,11,7,-4,7,2,3,9,7,0,12,5,-8
37.83,4,9,0,4,0,0,7,0,4,16,3,-12
37.85,8,7,0,2,2,3,5,5,8,9,3,0
37.90,6,12,3,7,2,0,7,2,4,14,5,0
37.93,13,9,0,9,4,6,12,5,0,16,3,0
37.97,11,12,-4,12,4,3,12,7,8,14,5,-4
38.01,11,7,-12,12,4,6,9,5,-4,16,3,-4
38.04,13,9,-4,12,0,6,14,7,4,16,5,-4
38.08,11,2,3,16,2,3,12,2,8,12,5,0
38.12,8,4,6,9,2,0,7,7,8,12,5,7
38.14,0,4,0,0,2,3,0,0,11,7,3,-4
38.17,-3,2,3,-10,2,14,-7,0,11,-5,-2,0
38.21,-5,-5,6,-10,-3,18,-7,-5,19,-8,-2,11
38.25,-8,0,18,-8,-3,30,-10,-5,19,0,-5,15
38.29,-10,-5,18,-10,-5,30,-5,-7,27,-3,-2,19
38.32,-8,-5,22,-15,-12,26,-7,-12,31,-8,-5,23
38.36,-5,-3,22,-8,-10,26,-3,-7,27,-5,-9,27
38.40,0,-3,18,-8,-8,18,-5,-5,23,2,-2,23
38.44,-3,0,18,-8,-3,22,-3,-7,23,2,0,19
38.48,-3,-3,18,-3,-5,18,-3,0,19,2,-2,15
38.51,-3,-5,18,-5,-3,18,0,-2,27,0,-5,11
38.54,2,4,14,2,-8,26,-3,-5,23,4,-2,15
38.59,2,0,14,2,-5,26,2,0,23,7,-5,19
38.63,0,4,22,2,-8,30,2,-2,15,4,-2,15
38.67,2,0,22,4,2,26,2,-5,23,7,-5,19
38.72,2,2,22,0,-8,22,0,-2,27,2,0,15
38.76,4,-3,18,0,-5,26,0,-5,27,4,-2,19
38.80,-3,0,22,-3,0,18,-3,-5,23,-3,0,15
38.84,-8,0,14,-12,-8,22,-7,-2,27,-5,0,11
38.87,-10,-3,10,-10,-3,22,-3,2,19,-5,0,15
38.92,-8,2,18,-10,-3,18,-5,0,19,-3,-2,15
38.95,-10,2,10,-8,-5,14,-5,-2,23,0,-2,11
38.99,0,4,18,-5,-3,22,-7,0,27,0,-2,19
39.03,-5,2,6,-5,-3,18,-7,-2,23,0,-2,11
39.08,-3,2,22,-3,-3,14,-3,-2,19,0,3,11
39.12,-3,2,22,-5,-5,18,0,0,23,-3,-2,7
39.16,-5,4,18,0,-3,18,0,0,19,2,3,11
39.19,0,0,18,0,0,22,-5,5,19,7,0,11
39.23,-3,2,10,-3,-5,14,2,2,23,0,5,7
39.27,0,2,14,-3,-3,18,-5,2,19,2,-2,11
39.29,0,7,10,0,0,14,2,5,19,0,3,15
39.33,0,2,14,-3,4,10,2,0,15,2,5,15
39.36,2,9,10,-5,-3,18,2,2,19,4,3,15
39.40,-3,2,6,0,2,14,0,0,19,0,0,11
39.44,-3,4,14,0,0,18,0,2,15,4,7,7
39.47,2,4,10,2,0,6,0,2,11,2,3,11
39.51,2,4,10,-3,2,10,0,7,11,4,3,11
39.56,4,4,14,2,2,6,0,2,11,4,7,11
39.59,0,2,10,0,2,14,7,5,8,4,3,-4
39.63,0,2,3,2,0,10,0,5,8,0,7,-4
39.67,4,9,-4,0,2,6,5,7,8,4,5,0
39.71,4,9,3,0,7,6,2,12,8,4,10,-8
39.74,6,2,0,2,2,-4,5,5,0,2,5,-4
39.77,4,9,3,2,2,3,5,10,4,7,5,-4
39.81,6,9,-8,2,4,-4,5,10,-8,7,3,-8
39.85,11,7,-8,9,4,-4,7,7,-4,9,5,-4
39.88,8,9,-12,7,2,-12,9,7,-12,9,7,-4
39.92,-3,2,-16,-3,-3,-12,-7,2,-12,0,0,-16
39.96,-5,2,-12,-10,-5,-8,-10,0,-12,-8,0,-16
39.99,-12,-3,-20,-15,-5,-20,-10,-2,-16,-8,-5,-23
40.09,-17,-12,-16,-22,-17,-12,-19,-12,-16,-17,-14,-23
40.15,-22,-12,-20,-27,-17,-12,-24,-19,-16,-27,-21,-23
40.22,-27,-17,-20,-27,-22,-12,-27,-19,-23,-22,-21,-20
40.26,-24,-20,-24,-32,-20,-12,-24,-22,-16,-24,-19,-23
40.29,-27,-20,-16,-32,-22,-20,-34,-12,-16,-27,-21,-20
40.34,-29,-12,-20,-27,-20,-8,-27,-24,-12,-24,-19,-20
40.37,-27,-15,-12,-27,-20,-8,-27,-19,-16,-24,-19,-23
40.40,-27,-15,-4,-29,-17,-4,-24,-17,-12,-24,-17,-12
40.44,-22,-8,-12,-29,-22,0,-27,-17,-8,-27,-14,-12
40.47,-24,-8,0,-27,-17,-4,-27,-12,-4,-22,-12,-12
40.51,-17,2,6,-15,-5,14,-17,-5,8,-12,-5,-4
40.55,-17,2,3,-20,-5,6,-17,-2,11,-12,0,0
40.58,-17,-3,6,-22,-10,3,-22,-2,19,-15,-2,7
40.63,-20,2,14,-17,-5,14,-15,-2,15,-12,-5,4
40.66,-12,2,3,-17,-5,14,-15,-7,15,-15,-5,11
40.70,-15,0,10,-10,-3,18,-15,-2,15,-10,-2,11
40.74,-8,0,14,-12,0,18,-7,-5,23,-10,3,7
40.78,-5,2,14,-5,4,18,-10,0,19,-5,0,11
40.82,-3,4,10,-3,0,14,-3,0,19,-5,0,7
40.86,-5,4,18,-3,-5,22,-7,0,15,-8,0,11
40.90,-10,2,10,-12,-3,18,-15,-5,19,-3,-2,11
40.94,-15,-3,6,-17,-12,18,-17,-7,19,-15,-7,15
40.97,-17,-10,10,-20,-15,14,-17,-10,15,-15,-12,15
41.01,-24,-12,10,-22,-24,18,-27,-22,11,-20,-21,15
41.05,-27,-24,14,-24,-24,14,-24,-22,19,-24,-24,15
41.08,-27,-27,18,-27,-27,18,-27,-26,23,-22,-29,15
41.11,-24,-20,14,-27,-27,26,-24,-29,19,-24,-26,7
41.16,-20,-27,10,-24,-27,18,-24,-26,27,-20,-26,19
41.19,-22,-24,18,-24,-32,26,-22,-31,31,-20,-26,19
41.22,-22,-22,26,-22,-27,30,-24,-26,27,-24,-26,19
41.25,-20,-22,18,-22,-24,26,-17,-26,27,-17,-24,15
41.28,-15,-22,18,-20,-27,26,-24,-22,27,-20,-26,19
41.32,-15,-20,22,-24,-29,22,-19,-29,31,-15,-24,23
41.36,-15,-17,22,-17,-24,26,-22,-24,31,-12,-21,23
41.39,-15,-17,14,-22,-24,14,-19,-24,23,-15,-19,11
41.43,-15,-20,14,-17,-17,22,-22,-22,23,-15,-19,19
41.46,-22,-17,14,-20,-24,26,-17,-22,23,-12,-21,19
41.49,-15,-20,22,-15,-22,18,-17,-19,27,-12,-14,19
41.52,-15,-17,14,-17,-20,33,-17,-24,23,-15,-19,27
41.57,-15,-17,22,-12,-20,26,-19,-17,23,-10,-19,19
41.60,-15,-10,14,-15,-17,22,-17,-17,27,-15,-14,19
41.63,-8,-17,14,-12,-17,26,-17,-22,27,-12,-17,23
41.71,-15,-15,14,-15,-17,22,-15,-14,19,-10,-12,23
41.74,-10,-12,18,-17,-15,26,-12,-12,19,-12,-12,15
41.78,-15,-8,18,-17,-12,18,-15,-12,19,-12,-9,15
41.81,-12,-5,10,-15,-17,14,-12,-10,23,-10,-9,7
41.84,-10,-8,14,-12,-10,14,-15,-12,23,-5,-9,7
41.88,-15,-3,14,-12,-5,10,-15,-7,19,-5,-9,11
41.91,-10,0,10,-10,-10,10,-12,-7,11,-8,-5,7
41.96,-8,0,3,-12,-5,0,-10,-5,8,-5,-2,4
42.00,-10,7,-4,-5,-8,0,-5,0,0,-3,0,0
42.03,-5,7,-4,-8,2,-8,-7,-2,0,-5,3,-8
42.07,-10,7,-8,-8,-3,0,-5,-2,-4,-3,0,-8
42.12,0,2,-8,-3,0,6,-7,0,-4,0,0,-12
42.14,-5,7,-16,-3,0,0,-5,2,0,2,0,-8
42.19,-3,4,-12,-5,2,3,-5,2,0,0,-2,-12
42.23,-3,4,-8,-5,0,3,-5,0,-4,0,5,-4
42.27,0,7,3,-3,0,0,0,2,-4,2,3,-8
42.31,0,2,-4,-3,0,3,-3,0,0,2,0,-12
42.34,0,2,3,-3,0,0,-5,0,-4,-3,3,-8
42.38,0,7,-4,-3,0,0,-5,2,4,-3,-2,-4
42.43,0,4,-8,-3,2,0,-5,0,4,4,0,-4
42.46,-3,4,0,0,2,-4,-5,5,0,2,3,-8
42.51,0,7,-4,0,0,0,0,2,0,2,3,-8
42.56,2,2,-8,-3,-3,-4,-3,0,4,-3,3,0
42.61,-5,4,3,0,2,6,0,2,4,2,0,-4
42.65,0,4,3,0,-3,0,-3,0,-4,2,0,-8
42.68,-3,4,-4,-3,-5,-4,-5,-5,11,-3,3,0
42.73,-5,7,-4,0,0,0,0,0,4,4,-2,0
42.76,0,7,0,-8,-3,3,2,0,8,2,5,-8
42.79,-3,7,-4,-8,-3,10,0,-2,4,7,0,4
42.83,-5,7,0,-3,-3,10,-3,5,0,2,5,-4
42.88,-8,4,0,-5,2,6,-5,2,4,-3,3,-4
42.93,-3,2,3,-8,0,0,-3,0,4,0,3,4
42.96,-3,-3,-4,-8,-3,0,-3,0,0,0,0,-4
43.01,0,4,0,-5,-3,0,-5,0,4,2,3,-4
43.04,-8,4,-4,-8,-3,6,-5,0,11,0,0,4
43.08,2,4,0,-5,-3,3,-7,0,0,0,0,0
43.11,2,2,-4,-8,-5,6,-7,-2,4,-3,5,-4
43.15,-3,4,3,-8,2,3,-3,2,8,0,5,-4
43.18,-3,4,3,-3,-3,10,-3,-2,4,-3,0,0
43.23,-8,0,3,-5,0,3,-5,2,8,-3,3,0
43.25,-3,9,6,0,-3,6,-3,2,4,2,3,4
43.31,4,4,0,0,2,6,0,0,8,0,3,-4
43.36,2,4,3,-3,0,10,-5,2,8,0,0,4
43.38,-3,4,3,0,0,10,2,0,8,2,5,7
43.43,0,4,3,0,0,14,0,-2,11,4,0,0
43.46,4,2,3,4,-5,10,2,2,8,9,0,4
43.51,6,7,0,2,0,6,5,0,11,7,3,4
43.54,4,9,3,2,2,10,5,0,8,7,-2,0
43.56,2,4,3,-5,-3,3,0,0,4,2,3,4
43.60,-10,0,6,-5,-5,6,-7,0,0,-3,0,-4
43.65,-12,0,0,-15,-5,0,-15,-5,-4,-10,-7,-8
43.69,-10,-5,-4,-12,-10,0,-17,-7,-4,-10,-7,-8
43.72,-17,2,0,-15,-12,0,-10,-7,8,-10,-5,-8
43.76,-17,-10,-4,-20,-12,3,-19,-10,0,-15,-7,-4
43.79,-8,-3,-4,-17,-15,0,-17,-7,0,-10,-7,-8
43.84,-12,-5,-4,-15,-12,10,-12,-7,8,-12,-7,-4
43.87,-12,-10,-4,-15,-10,10,-12,-14,-4,-12,-5,4
43.91,-17,-5,-4,-15,-12,3,-15,-5,0,-12,-9,0
43.95,-17,-5,-8,-17,-12,0,-17,-10,4,-15,-9,-4
43.98,-17,-8,-4,-12,-12,6,-15,-10,0,-15,-9,-4
44.02,-12,-3,-4,-17,-10,6,-15,-7,0,-12,-9,0
44.06,-10,-10,-4,-20,-12,0,-15,-10,8,-10,-9,-8
44.10,-15,-3,0,-17,-12,3,-15,-12,0,-12,-7,0
44.14,-12,-10,0,-17,-10,10,-17,-10,0,-15,-5,0
44.17,-15,-5,-4,-15,-12,6,-17,-10,4,-10,-9,-4
44.21,-20,-5,3,-15,-12,3,-15,-10,8,-15,-12,0
44.24,-15,-8,0,-12,-8,6,-17,-14,11,-10,-12,-4
44.28,-15,-10,3,-17,-12,0,-22,-10,0,-15,-7,-4
44.31,-15,-12,0,-15,-10,0,-19,-7,4,-12,-9,-4
44.35,-15,-8,-12,-17,-10,10,-12,-12,4,-12,-9,0
44.39,-17,-3,6,-15,-12,6,-17,-12,-4,-15,-7,-4
44.43,-17,-3,3,-17,-10,3,-17,-7,0,-12,-7,-4
44.46,-15,-10,3,-20,-12,3,-19,-10,0,-12,-12,4
44.50,-15,-8,-4,-17,-8,0,-17,-12,0,-10,-12,-8
44.54,-20,-8,-4,-10,-12,3,-17,-10,-4,-12,-9,0
44.57,-20,-8,-4,-15,-15,3,-19,-10,0,-12,-9,-4
44.61,-15,-5,3,-20,-12,0,-15,-5,4,-17,-9,-4
44.65,-12,-8,0,-15,-10,6,-22,-12,11,-10,-7,-4
44.68,-15,-8,0,-20,-12,3,-17,-10,8,-15,-9,0
44.72,-17,-5,3,-20,-12,6,-17,-10,0,-10,-9,0
44.76,-17,-8,-4,-15,-17,6,-15,-12,0,-15,-12,0
44.79,-12,-10,-4,-15,-17,0,-15,-10,8,-15,-7,0
44.83,-12,-5,0,-15,-10,0,-17,-7,8,-12,-7,0
44.87,-15,-3,0,-17,-12,3,-19,-17,4,-12,-9,-8
44.90,-15,-5,6,-17,-10,0,-17,-10,8,-12,-9,-4
44.94,-15,-10,-4,-17,-12,6,-12,-12,4,-10,-12,0
44.98,-15,-8,-4,-20,-10,-8,-22,-14,-4,-15,-14,0
45.02,-15,-10,0,-15,-10,-4,-17,-12,0,-12,-7,-4
45.05,-15,-8,-4,-17,-10,6,-19,-5,0,-17,-9,0
45.09,-15,-8,-8,-17,-12,3,-17,-7,4,-10,-12,-4
45.12,-17,-8,-4,-17,-17,3,-17,-10,8,-12,-9,-8
45.16,-15,-5,-12,-17,-17,0,-17,-12,-4,-15,-9,0
45.20,-15,-8,3,-22,-15,0,-19,-14,4,-15,-9,-4
45.23,-17,-10,0,-20,-15,3,-19,-10,0,-15,-7,-8
45.27,-15,-3,0,-17,-15,-4,-17,-10,0,-10,-7,-4
45.31,-22,-10,-8,-15,-15,0,-17,-7,0,-10,-12,-4
45.34,-17,-5,0,-20,-12,3,-19,-12,8,-15,-14,-4
45.38,-17,-8,-8,-17,-10,-8,-17,-7,4,-10,-12,0
45.42,-12,-8,3,-22,-10,0,-17,-12,-4,-17,-14,-4
45.45,-10,-8,0,-20,-12,0,-19,-10,0,-15,-12,-8
45.49,-15,-10,0,-20,-10,6,-15,-12,0,-15,-9,-8
45.52,-15,-8,-4,-17,-15,0,-19,-12,4,-12,-9,0
45.56,-10,-5,3,-17,-10,10,-15,-7,8,-12,-9,-8
45.60,-20,-12,0,-20,-15,3,-15,-10,8,-10,-9,-4
45.63,-17,-10,-4,-20,-15,6,-15,-14,4,-10,-12,-4
45.67,-17,-8,-4,-20,-15,10,-17,-14,4,-12,-9,-4
45.70,-12,-10,-4,-17,-10,6,-15,-14,4,-15,-12,-4
45.74,-15,-10,-4,-20,-10,0,-17,-10,0,-17,-12,4
45.78,-20,-8,0,-15,-8,3,-17,-10,8,-15,-9,-4
45.81,-17,-10,3,-24,-12,6,-15,-14,11,-10,-9,-4
45.85,-15,-5,3,-20,-12,0,-19,-12,8,-12,-19,-8
45.88,-17,-8,0,-17,-10,0,-19,-12,4,-17,-9,-4
45.92,-12,-10,0,-17,-12,0,-15,-10,0,-12,-14,0
45.96,-20,-10,3,-17,-12,3,-17,-14,0,-10,-14,0
45.99,-17,-10,-4,-15,-10,3,-17,-14,4,-12,-7,-4
46.03,-15,-8,-4,-15,-15,-4,-17,-12,4,-15,-9,0
46.07,-17,-8,0,-17,-15,0,-19,-12,4,-15,-12,-8
46.10,-20,-8,0,-15,-12,3,-15,-10,0,-12,-7,-4
46.14,-20,-8,0,-17,-10,0,-19,-14,8,-5,-12,0
46.17,-15,-3,-8,-17,-12,3,-17,-14,0,-15,-12,-8
46.21,-15,-8,-4,-17,-10,6,-17,-12,8,-15,-9,0
46.25,-17,-8,-8,-22,-12,3,-22,-19,8,-15,-9,-4
46.28,-15,-5,-4,-12,-10,6,-22,-10,0,-17,-12,-8
46.31,-12,-10,-4,-17,-15,-4,-17,-14,4,-12,-9,-4
46.35,-20,-10,-4,-22,-15,0,-17,-17,0,-12,-9,0
46.39,-10,-3,3,-20,-12,0,-17,-14,0,-15,-12,0
46.43,-15,-10,0,-20,-12,3,-19,-12,4,-15,-12,-8
46.46,-17,-12,-4,-20,-15,3,-12,-14,4,-15,-14,-4
46.50,-17,-5,-8,-17,-12,6,-24,-12,4,-15,-12,0
46.54,-15,-8,3,-17,-12,0,-17,-17,4,-10,-12,4
46.57,-12,-8,-8,-17,-15,0,-19,-14,-8,-12,-9,-4
46.61,-17,-8,0,-15,-17,0,-12,-10,-4,-15,-9,0
46.64,-15,-10,3,-20,-8,3,-19,-14,0,-15,-14,-8
46.68,-15,-8,3,-20,-5,3,-15,-14,4,-15,-12,4
46.72,-17,-10,0,-20,-10,3,-19,-12,11,-10,-12,-4
46.75,-15,-5,0,-17,-12,6,-17,-10,4,-12,-9,-4
46.79,-15,-10,0,-17,-8,6,-12,-12,4,-12,-12,-4
46.82,-12,-5,-4,-17,-15,3,-15,-12,4,-12,-12,-4
46.86,-15,-8,-4,-15,-15,0,-19,-12,0,-15,-7,-8
46.90,-17,-8,-4,-17,-12,6,-15,-14,8,-12,-9,-4
46.94,-17,-8,3,-20,-15,0,-17,-12,15,-12,-12,0
46.97,-20,-12,-4,-15,-17,3,-17,-12,8,-15,-12,-4
47.00,-15,-10,3,-20,-15,10,-22,-14,8,-15,-9,0
47.04,-17,-8,14,-20,-17,6,-17,-17,8,-15,-19,-4
47.07,-17,-15,10,-17,-20,10,-19,-14,11,-15,-12,4
47.11,-17,-10,6,-17,-17,6,-17,-14,8,-17,-17,-4
47.14,-24,-20,10,-22,-20,10,-19,-14,11,-17,-17,0
47.19,-20,-15,3,-20,-20,14,-17,-17,11,-17,-17,0
47.22,-17,-12,6,-17,-20,6,-22,-17,11,-17,-17,4
47.26,-17,-10,6,-17,-20,10,-17,-17,8,-20,-17,4
47.29,-17,-10,3,-24,-22,10,-22,-17,15,-15,-14,4
